dataset,model,na,nb,nk,alpha,n_params,val_FIT_1step,val_FIT_sim,val_robust_score,val_block_mean_FIT_sim,val_block_std_FIT_sim,val_block_FIT_sim
old_feedback_data,ARX_na5_nb2_nk1_alpha0.001,5,2,1,0.001,38,91.16057666305099,49.76532007727723,45.2412878721445,46.79040751319687,3.0982392821047404,"[49.911104714736446, 46.29761869188387, 41.94362134836648, 49.00928529780067]"
old_feedback_data,ARX_na5_nb2_nk1_alpha0,5,2,1,0.0,38,91.16057559648334,49.76529872585201,45.24126268427609,46.790384073564546,3.0982427785769184,"[49.911096178274505, 46.297629060778256, 41.943580703300576, 49.009230351904854]"
old_feedback_data,ARX_na8_nb5_nk1_alpha0.1,8,5,1,0.1,89,91.15883160318582,49.665472932380794,45.19815232065586,46.60748154617964,2.8186584510475634,"[49.78421597577587, 46.677427969330274, 42.11949983017175, 47.84878240944067]"
old_feedback_data,ARX_na8_nb5_nk1_alpha0.01,8,5,1,0.01,89,91.15840308101329,49.66541324908216,45.19801427423608,46.60732780293696,2.8186270574017516,"[49.78294901887658, 46.67938583445211, 42.118600638601464, 47.84837571981768]"
old_feedback_data,ARX_na8_nb5_nk1_alpha0.001,8,5,1,0.001,89,91.15834650089198,49.665365897339285,45.19794652425613,46.607268598261726,2.818644148011187,"[49.78280104102394, 46.67950699577429, 42.1184410377059, 47.84832531854277]"
old_feedback_data,ARX_na8_nb5_nk1_alpha0,8,5,1,0.0,89,91.15834000270199,49.66535995650193,45.19793812131833,46.60726130339998,2.818646364163307,"[49.78278424122862, 46.67951921426905, 42.11842219278279, 47.84831956531945]"
old_feedback_data,ARX_na8_nb3_nk1_alpha0.1,8,3,1,0.1,57,91.16038817707972,49.61343738055055,45.051114494121265,46.576554610402184,3.050880232561836,"[49.66300940189058, 46.176936395198645, 41.7736538839396, 48.6926187605799]"
old_feedback_data,ARX_na8_nb3_nk1_alpha0.01,8,3,1,0.01,57,91.16009455841164,49.61200590099148,45.04884379685995,46.57527598727969,3.052864380839483,"[49.66140856603677, 46.176646761812655, 41.7684716817277, 48.69457693954163]"
old_feedback_data,ARX_na8_nb3_nk1_alpha0.001,8,3,1,0.001,57,91.16005699333788,49.61181862986264,45.048550845423485,46.575105939636046,3.0531101884251224,"[49.66122859729833, 46.176530159321935, 41.767847444627826, 48.694817557296076]"
old_feedback_data,ARX_na8_nb3_nk1_alpha0,8,3,1,0.0,57,91.1600526975586,49.611797177235076,45.04851734246395,46.5750864254547,3.0531381659814913,"[49.66120832373498, 46.17651587504087, 41.76777659809671, 48.694844904946244]"
old_feedback_data,ARX_na8_nb2_nk1_alpha0.1,8,2,1,0.1,41,91.16094845413853,49.59526888407155,45.0296971861647,46.56225628710624,3.065118201883087,"[49.69627444211242, 46.07312844294916, 41.77421160605772, 48.70541065730567]"
old_feedback_data,ARX_na8_nb2_nk1_alpha0.01,8,2,1,0.01,41,91.16085934345662,49.59268836296869,45.02670885034236,46.55945928593935,3.0655008711939757,"[49.694738200579835, 46.073001739877725, 41.76990500959384, 48.700192193705995]"
old_feedback_data,ARX_na8_nb2_nk1_alpha0.001,8,2,1,0.001,41,91.16084977918769,49.592443687350475,45.02642178425318,46.55919306057388,3.0655425526413973,"[49.69461629777421, 46.07302381432462, 41.76947647018445, 48.69965566001224]"
old_feedback_data,ARX_na8_nb2_nk1_alpha0,8,2,1,0.0,41,91.1608487084854,49.59241665906426,45.026390023863975,46.559163638526755,3.0655472293255617,"[49.69460314092652, 46.073026671948234, 41.76942887420042, 48.69959586703184]"
old_feedback_data,ARX_na2_nb5_nk1_alpha0,2,5,1,0.0,83,91.15758082828064,49.456971865667576,45.01747625109902,46.43991340588782,2.844874309577608,"[49.59371190047644, 46.445754076794984, 41.90754403836024, 47.81264360791961]"
old_feedback_data,ARX_na2_nb5_nk1_alpha0.001,2,5,1,0.001,83,91.15758738747117,49.45695343526354,45.01745794540127,46.439895136229325,2.844874381656106,"[49.593707724021044, 46.44571232816149, 41.90753531542066, 47.812625177314104]"
old_feedback_data,ARX_na2_nb5_nk1_alpha0.01,2,5,1,0.01,83,91.15764450128239,49.45678752697064,45.01729193514672,46.439730604408,2.8448773385225556,"[49.5936719371815, 46.44533268704667, 41.90745371684934, 47.812464076554484]"
old_feedback_data,ARX_na2_nb5_nk1_alpha0.1,2,5,1,0.1,83,91.15807718692737,49.45517212196875,45.01559077742541,46.438124198576226,2.8450668423016348,"[49.59347908963247, 46.44133867357336, 41.906461973024754, 47.811217058074305]"
old_feedback_data,ARX_na3_nb5_nk1_alpha0,3,5,1,0.0,84,91.15761946692864,49.409491873401414,44.96456220256555,46.39039250122001,2.8516605973089226,"[49.56430683352069, 46.3870366479154, 41.85317248791951, 47.75705403552448]"
old_feedback_data,ARX_na3_nb5_nk1_alpha0.001,3,5,1,0.001,84,91.15762602130091,49.40946734284171,44.96453705994312,46.39036786979377,2.8516616197013054,"[49.56429879716397, 46.38698747617956, 41.8531566558819, 47.757028549949666]"
old_feedback_data,ARX_na3_nb5_nk1_alpha0.01,3,5,1,0.01,84,91.15768309301906,49.40924693548334,44.96430997225622,46.39014650103162,2.85167305755081,"[49.56422851347163, 46.3865415034275, 41.85301156587943, 47.75680442134792]"
old_feedback_data,ARX_na3_nb5_nk1_alpha0.1,3,5,1,0.1,84,91.15811546102903,49.40712031803597,44.96203621099882,46.388006903684065,2.8519413853704925,"[49.56371103675205, 46.381924324995296, 41.85142593516734, 47.754966317821555]"
old_feedback_data,ARX_na2_nb3_nk1_alpha0.1,2,3,1,0.1,51,91.15878622734158,48.891973614019754,44.30286872252485,45.87298407394873,3.1402307028477647,"[49.02460282788647, 45.30404802768063, 40.98632065600978, 48.176964784218036]"
old_feedback_data,ARX_na2_nb3_nk1_alpha0.01,2,3,1,0.01,51,91.15849177343608,48.89003689811149,44.29992834629382,45.871213903725355,3.142571114863075,"[49.02279183196691, 45.30331582758238, 40.98004345686038, 48.17870449849176]"
old_feedback_data,ARX_na2_nb3_nk1_alpha0.001,2,3,1,0.001,51,91.15845412699218,48.88979895153037,44.29956519971184,45.87099494531475,3.142859491205814,"[49.022595051005126, 45.30315661420063, 40.97929968256925, 48.17892843348399]"
old_feedback_data,ARX_na2_nb3_nk1_alpha0,2,3,1,0.0,51,91.15844982226385,48.88977187258735,44.29952385999261,45.87097000608304,3.1428922921808553,"[49.02257296946032, 45.303137631231074, 40.979215424663096, 48.17895399897767]"
old_feedback_data,ARX_na3_nb3_nk1_alpha0.1,3,3,1,0.1,52,91.15879323780348,48.833384743272234,44.24014184258616,45.81166112187587,3.1430385585794225,"[48.97045272996282, 45.23131959233474, 40.925506669557656, 48.11936549564827]"
old_feedback_data,ARX_na3_nb3_nk1_alpha0.01,3,3,1,0.01,52,91.15849871833595,48.8328491227239,44.23871792481524,45.81135915347335,3.145282457316219,"[48.96992158759576, 45.23228804858269, 40.92074698260893, 48.122479995106005]"
old_feedback_data,ARX_na3_nb3_nk1_alpha0.001,3,3,1,0.001,52,91.1584610659013,48.8327597842262,44.23851587754355,45.81129591734082,3.1455600795945466,"[48.969860189643754, 45.23230847056953, 40.920165405290476, 48.12284960385953]"
old_feedback_data,ARX_na3_nb3_nk1_alpha0,3,3,1,0.0,52,91.1584567605169,48.83274933869585,44.238492572985585,45.81128840771215,3.1455916694531276,"[48.969853256092975, 45.23230958339967, 40.92009931946544, 48.122891471890505]"
old_feedback_data,ARX_na3_nb2_nk1_alpha0.1,3,2,1,0.1,36,91.15928158319694,48.811375577735205,44.208363222482255,45.79211973657229,3.1675130281800667,"[48.99224946908358, 45.11977061712108, 40.905741743551715, 48.15071711653277]"
old_feedback_data,ARX_na3_nb2_nk1_alpha0.01,3,2,1,0.01,36,91.15919270479398,48.809288450684754,44.20604953597875,45.789833486959665,3.167567901961827,"[48.99117193302946, 45.12023049607158, 40.90235234578141, 48.14557917295623]"
old_feedback_data,ARX_na3_nb2_nk1_alpha0.001,3,2,1,0.001,36,91.15918316690515,48.80909596274945,44.20583356352892,45.789621238623,3.167575350188161,"[48.9910994879123, 45.12031453777355, 40.90201965050414, 48.14505127830198]"
old_feedback_data,ARX_na3_nb2_nk1_alpha0,3,2,1,0.0,36,91.15918209918107,48.80907476780136,44.205809747012275,45.78959784926455,3.167576204504562,"[48.99109186925794, 45.12032431983383, 40.90198275642942, 48.14499245153701]"
old_feedback_data,ARX_na2_nb2_nk1_alpha0,2,2,1,0.0,35,91.15815153830479,48.738638041252344,44.12881894680656,45.72073086741081,3.1838238412084987,"[48.980870230384774, 45.0413962959371, 40.81600583834032, 48.044651104981014]"
old_feedback_data,ARX_na2_nb2_nk1_alpha0.001,2,2,1,0.001,35,91.15815261858906,48.738575488787504,44.12875307918248,45.720666594089224,3.183827029813488,"[48.98079813483782, 45.04128285298231, 40.81595536290721, 48.04463002562955]"
old_feedback_data,ARX_na2_nb2_nk1_alpha0.01,2,2,1,0.01,35,91.1581622699332,48.738014538704775,44.12816219071085,45.720090180726075,3.183855980030445,"[48.980153435532735, 45.04026622498428, 40.8155020260091, 48.044439036378215]"
old_feedback_data,ARX_na2_nb2_nk1_alpha0.1,2,2,1,0.1,35,91.15825232406183,48.73259329392204,44.12243393822591,45.714517062554016,3.184166248656214,"[48.9740851244161, 45.03051317019789, 40.811057439217535, 48.04241251638452]"
old_feedback_data,ARX_na5_nb1_nk1_alpha0.1,5,1,1,0.1,22,86.46524163353223,47.10802423390948,41.57665680244774,44.206169684337816,5.259025763780158,"[47.61058794404873, 40.57061262645346, 37.77210716414016, 50.87137100270891]"
old_feedback_data,ARX_na5_nb1_nk1_alpha0.01,5,1,1,0.01,22,86.46524966607971,47.082420794971526,41.54727312184822,44.180052527419036,5.265558811141627,"[47.58589659623805, 40.53147047699556, 37.74539174744055, 50.857451289001986]"
old_feedback_data,ARX_na5_nb1_nk1_alpha0.001,5,1,1,0.001,22,86.46525042356065,47.079855236063764,41.544328724274735,44.17743550487893,5.26621356120839,"[47.583421893488364, 40.52754760079025, 37.74271591393592, 50.85605661130121]"
old_feedback_data,ARX_na5_nb1_nk1_alpha0,5,1,1,0.0,22,86.46525050721102,47.07957011531181,41.54400150117588,44.177144664911886,5.266286327472012,"[47.58314686390148, 40.52711162823906, 37.74241855085473, 50.85590161665227]"
old_feedback_data,ARX_na2_nb5_nk3_alpha0.1,2,5,3,0.1,83,81.0180114603304,-120.19328736884019,-137.8324511326066,-134.5622999452279,6.540302374757407,"[-139.5520076228052, -123.31075609905353, -137.7285937400951, -137.6578423189577]"
old_feedback_data,ARX_na2_nb5_nk3_alpha0.01,2,5,3,0.01,83,81.01767334860635,-120.21931229826252,-137.86119044606446,-134.58981063350257,6.542759625123788,"[-139.58921938999572, -123.33502393074127, -137.74601086860378, -137.68898834466953]"
old_feedback_data,ARX_na2_nb5_nk3_alpha0.001,2,5,3,0.001,83,81.01763219201669,-120.22193916840043,-137.86409123918452,-134.5925886329068,6.54300521255544,"[-139.59288825023032, -123.33746782716051, -137.74769563113313, -137.69230282310323]"
old_feedback_data,ARX_na2_nb5_nk3_alpha0,2,5,3,0.0,83,81.01762751099112,-120.2222326724283,-137.86441567643175,-134.59289906719488,6.543033218473714,"[-139.59329688007364, -123.33773974193409, -137.747886704467, -137.69267294230488]"
old_feedback_data,ARX_na12_nb2_nk3_alpha0,12,2,3,0.0,45,81.14841124637448,-124.27742340693051,-141.34155531583932,-138.63783283783593,5.407444956006745,"[-143.26882097284746, -129.56068990367328, -139.58868333034508, -142.13313714447787]"
old_feedback_data,ARX_na12_nb2_nk3_alpha0.001,12,2,3,0.001,45,81.14841553645758,-124.30290478915786,-141.35635062929347,-138.66444464286212,5.383811972862714,"[-143.29385093614516, -129.63064073173229, -139.60146549681662, -142.13182140675448]"
old_feedback_data,ARX_na12_nb2_nk3_alpha0.01,12,2,3,0.01,45,81.14845333048105,-124.46631708080163,-141.5860455592954,-138.83888233080546,5.494326456979892,"[-143.93285745800236, -129.70362082624342, -139.59799674092127, -142.12105429805484]"
old_feedback_data,ARX_na12_nb2_nk3_alpha0.1,12,2,3,0.1,45,81.14876572603842,-124.5196760444328,-141.73547782588633,-138.88574537033566,5.699464911101374,"[-144.20002050023396, -129.3500707530483, -140.03340728704603, -141.95948294101436]"
old_feedback_data,ARX_na8_nb2_nk3_alpha0.01,8,2,3,0.01,41,81.08264376070915,-124.8515150400387,-142.70400528678522,-139.3566417486499,6.694727076270617,"[-148.41151645384798, -129.85546033688985, -137.7204022549467, -141.43918794891505]"
old_feedback_data,ARX_na8_nb2_nk3_alpha0,8,2,3,0.0,41,81.08259891785713,-124.86849377549495,-142.72659094659107,-139.3753361642909,6.702509564600343,"[-148.40651185167957, -129.84899712565237, -137.71783585920514, -141.52799982062655]"
old_feedback_data,ARX_na8_nb2_nk3_alpha0.001,8,2,3,0.001,41,81.0826034910178,-124.87202884253254,-142.7308081900184,-139.37911415438452,6.703388071267735,"[-148.40643306053684, -129.84964560454446, -137.71808124809638, -141.54229670436044]"
old_feedback_data,ARX_na8_nb2_nk3_alpha0.1,8,2,3,0.1,41,81.0829751686857,-124.91265137529979,-142.75546008206416,-139.4203901497573,6.6701398646136925,"[-148.49087811303917, -129.98715560236914, -137.78000539066647, -141.42352149295445]"
old_feedback_data,ARX_na2_nb2_nk3_alpha0.1,2,2,3,0.1,35,80.40535240709318,-127.14401237067032,-144.79528481517045,-141.8297970104394,5.930975609462105,"[-148.26816838403855, -132.4597528410179, -141.40378505978185, -145.18748175691925]"
old_feedback_data,ARX_na2_nb2_nk3_alpha0.01,2,2,3,0.01,35,80.4051771979467,-127.15285257919926,-144.7991703402038,-141.83940078867855,5.919539103050536,"[-148.2210709273478, -132.4753310142348, -141.41946187834515, -145.24173933478644]"
old_feedback_data,ARX_na2_nb2_nk3_alpha0.001,2,2,3,0.001,35,80.40515435508321,-127.15456432200813,-144.80043159772254,-141.8412178657267,5.918427463991667,"[-148.2198786602779, -132.47854264174273, -141.4211630198859, -145.2452871410002]"
old_feedback_data,ARX_na2_nb2_nk3_alpha0,2,2,3,0.0,35,80.40515174265653,-127.15477483667921,-144.8005789803275,-141.84144067893573,5.918276602783507,"[-148.2197508473487, -132.47897316504188, -141.42135360262, -145.24568510073232]"
old_feedback_data,ARX_na5_nb2_nk3_alpha0.1,5,2,3,0.1,38,80.61974728522094,-127.46969506000036,-145.53135772930878,-142.17974589209803,6.703223674421529,"[-147.87030567039827, -130.86209224132426, -143.6839068953102, -146.30267876135937]"
old_feedback_data,ARX_na5_nb2_nk3_alpha0.01,5,2,3,0.01,38,80.61953445458171,-127.51836699032025,-145.58422517932993,-142.2298761558539,6.708698046952045,"[-147.90493801558756, -130.95315943241584, -143.45485744004293, -146.6065497353693]"
old_feedback_data,ARX_na5_nb2_nk3_alpha0.001,5,2,3,0.001,38,80.61950754256351,-127.53058362073229,-145.6068908611044,-142.24303744243423,6.727706837340363,"[-147.93048297961556, -130.9385389365163, -143.44941038839195, -146.65371746521322]"
old_feedback_data,ARX_na5_nb2_nk3_alpha0,5,2,3,0.0,38,80.61950447348836,-127.5302422816274,-145.60904120388594,-142.24274037242205,6.732601662927788,"[-147.9335378932844, -130.9302700601799, -143.44843859163788, -146.65871494458602]"
old_feedback_data,ARX_na2_nb1_nk3_alpha0.1,2,1,3,0.1,19,80.34237879440542,-128.05302244617334,-146.08209078189404,-142.7650213899763,6.63413878383545,"[-149.73367308314153, -132.14933531640423, -146.606193468105, -142.57088369225443]"
old_feedback_data,ARX_na2_nb1_nk3_alpha0,2,1,3,0.0,19,80.34237547845815,-128.2084220857898,-146.25599044599363,-142.9309569494392,6.65006699310887,"[-149.75255400595685, -132.29913344348557, -147.07937062105626, -142.59276972725817]"
old_feedback_data,ARX_na2_nb1_nk3_alpha0.001,2,1,3,0.001,19,80.34237551815728,-128.208226324118,-146.25606620312027,-142.93076292014578,6.650606565948968,"[-149.75235279707087, -132.29789961592667, -147.08000139393195, -142.59279787365355]"
old_feedback_data,ARX_na2_nb1_nk3_alpha0.01,2,1,3,0.01,19,80.34237586950232,-128.20699786936888,-146.25754878071297,-142.92960352511926,6.65589051118739,"[-149.75054712718963, -132.28627850806407, -147.08718857750628, -142.59439988771697]"
old_feedback_data,ARX_na3_nb5_nk3_alpha0,3,5,3,0.0,84,81.1024907615538,-129.90739481489166,-147.54885224617922,-144.8541477292318,5.389409033894794,"[-150.69011480170536, -136.05812088517771, -145.90212316213064, -146.76623206791356]"
old_feedback_data,ARX_na3_nb5_nk3_alpha0.001,3,5,3,0.001,84,81.1024953949112,-129.90780126854844,-147.54945096773324,-144.8545989463742,5.389704042718046,"[-150.68976647085304, -136.05769762372498, -145.90242300254857, -146.76850868837016]"
old_feedback_data,ARX_na3_nb5_nk3_alpha0.01,3,5,3,0.01,84,81.10253629719705,-129.91387120447672,-147.55792833236123,-144.86127128580176,5.393314093118916,"[-150.6867621859666, -136.0539897336374, -145.9042507073248, -146.8000825162783]"
old_feedback_data,ARX_na3_nb5_nk3_alpha0.1,3,5,3,0.1,84,81.10288377490639,-129.94052118804268,-147.59755538001846,-144.89101759037135,5.413075579294239,"[-150.66903646249082, -136.02829520320344, -145.9261707565359, -146.94056793925526]"
old_feedback_data,ARX_na2_nb3_nk3_alpha0.1,2,3,3,0.1,51,80.45067605939961,-129.98520216811832,-148.2289787821365,-144.80185877323677,6.854240017799455,"[-152.87853646775585, -133.94871974048073, -146.91282959606778, -145.46734928864268]"
old_feedback_data,ARX_na2_nb3_nk3_alpha0.01,2,3,3,0.01,51,80.45047120680985,-129.98580987705873,-148.2350890470152,-144.80179131719692,6.866595459636576,"[-152.89346370257925, -133.92475654988294, -146.87871066266402, -145.5102343536614]"
old_feedback_data,ARX_na2_nb3_nk3_alpha0.001,2,3,3,0.001,51,80.45044638416718,-129.99171312078005,-148.24344123261972,-144.80817666361042,6.870529138018602,"[-152.89535686314005, -133.92042899038455, -146.89750338989694, -145.51941741102016]"
old_feedback_data,ARX_na2_nb3_nk3_alpha0,2,3,3,0.0,51,80.45044356421319,-129.9925826280106,-148.2445685707506,-144.8091153436697,6.870906454161804,"[-152.8955719608808, -133.9201910876943, -146.89993508946054, -145.52076323664323]"
old_feedback_data,ARX_na8_nb1_nk3_alpha0.1,8,1,3,0.1,25,81.08324541185614,-132.00576548261193,-149.69614210554155,-146.90817066550494,5.575942880073225,"[-155.26278867140374, -139.5635660499734, -146.16690828253707, -146.63941965810557]"
old_feedback_data,ARX_na8_nb1_nk3_alpha0.01,8,1,3,0.01,25,81.08319764314955,-132.02333531631047,-149.72857200834554,-146.926948433504,5.603247149683043,"[-155.33915379271485, -139.5690574089957, -146.14882733500997, -146.65075519729558]"
old_feedback_data,ARX_na8_nb1_nk3_alpha0.001,8,1,3,0.001,25,81.08319280667588,-132.0274793859086,-149.73549681200217,-146.93137380119214,5.6082460216200705,"[-155.35344311560402, -139.56997517721734, -146.15029819048263, -146.6517787214645]"
old_feedback_data,ARX_na8_nb1_nk3_alpha0,8,1,3,0.0,25,81.08319226862066,-132.0280739767927,-149.73651086502582,-146.93200704629706,5.609007637457546,"[-155.3555835290938, -139.5700804063393, -146.150471235423, -146.65189301433213]"
old_feedback_data,ARX_na12_nb1_nk3_alpha0.1,12,1,3,0.1,29,81.14674593899122,-131.90551799746945,-149.9499572190835,-146.702012445367,6.495889547433033,"[-157.10876851546308, -139.2065097334929, -145.42734596315822, -145.06542556935372]"
old_feedback_data,ARX_na12_nb1_nk3_alpha0.01,12,1,3,0.01,29,81.14669811718454,-131.96764935232346,-150.00999075940416,-146.77026265387616,6.479456211056024,"[-157.1076772686687, -139.2206145151524, -145.6831873889795, -145.0695714427041]"
old_feedback_data,ARX_na12_nb1_nk3_alpha0.001,12,1,3,0.001,29,81.14669327527936,-131.96891652284557,-150.01098966315837,-146.77163017907392,6.4787189681688755,"[-157.10720551527794, -139.22177694148448, -145.68753492223823, -145.07000333729502]"
old_feedback_data,ARX_na12_nb1_nk3_alpha0,12,1,3,0.0,29,81.14669273661926,-131.96966616933915,-150.0117177362699,-146.772454946568,6.478525579403806,"[-157.10715722519944, -139.2219094926187, -145.69070078371524, -145.07005228473858]"
old_feedback_data,ARX_na5_nb5_nk3_alpha0.01,5,5,3,0.01,86,81.10483602724932,-132.95309201484008,-151.56018258145315,-148.01301925983034,7.094326643245599,"[-156.26837062463846, -136.72605491119407, -150.29568723812056, -148.7619642653683]"
old_feedback_data,ARX_na5_nb5_nk3_alpha0.001,5,5,3,0.001,86,81.1047947848848,-132.98694761475005,-151.6044615740183,-148.05041461670362,7.108093914629337,"[-156.2682684890128, -136.70417343029672, -150.2988163840945, -148.9304001634104]"
old_feedback_data,ARX_na5_nb5_nk3_alpha0,5,5,3,0.0,86,81.10479011381653,-132.9916836369323,-151.60958452958656,-148.05556912877856,7.108030801615972,"[-156.2682152490422, -136.70601008064486, -150.3008746396256, -148.9471765458015]"
old_feedback_data,ARX_na5_nb5_nk3_alpha0.1,5,5,3,0.1,86,81.1051873393167,-133.14709288184102,-151.6692196738066,-148.2196345878541,6.899170171905002,"[-156.2593211603191, -137.22666410760957, -150.22129709402634, -149.17125598946149]"
old_feedback_data,ARX_na5_nb1_nk3_alpha0,5,1,3,0.0,22,80.616973273696,-134.79352142884764,-153.22919699381777,-149.92858985509056,6.601214277454398,"[-157.96664732895715, -139.60760593563054, -150.53846764235433, -151.6016385134202]"
old_feedback_data,ARX_na5_nb1_nk3_alpha0.001,5,1,3,0.001,22,80.61697347018118,-134.80713201341513,-153.2422596373808,-149.94343387871726,6.597651517327101,"[-157.9607390768248, -139.6155826101933, -150.59620510286322, -151.60120872498766]"
old_feedback_data,ARX_na5_nb1_nk3_alpha0.1,5,1,3,0.1,22,80.61699224815594,-134.8269816697993,-153.25589746310763,-149.96643526652838,6.578924393158478,"[-157.87183867431355, -139.60586069007616, -150.82109769805007, -151.56694400367368]"
old_feedback_data,ARX_na5_nb1_nk3_alpha0.01,5,1,3,0.01,22,80.61697523241756,-134.85210355608424,-153.2891510178335,-149.99262986261613,6.593042310434712,"[-157.94652824990294, -139.62988138478153, -150.79674710181075, -151.5973627139693]"
old_feedback_data,ARX_na3_nb1_nk3_alpha0.1,3,1,3,0.1,20,80.45597539487676,-136.91839224797016,-155.05683201799746,-152.17342269727794,5.766818641439034,"[-159.52687361812764, -143.3500177626434, -152.81172632159885, -153.0050730867418]"
old_feedback_data,ARX_na3_nb1_nk3_alpha0,3,1,3,0.0,20,80.45595164112275,-136.92568157324425,-155.0653420713247,-152.18223840512104,5.766207332407314,"[-159.53007000739916, -143.3592620522933, -152.7287335634127, -153.11088799737894]"
old_feedback_data,ARX_na3_nb1_nk3_alpha0.001,3,1,3,0.001,20,80.45595188535528,-136.92577952652556,-155.06545684721436,-152.18233522245717,5.766243249514364,"[-159.53000248472554, -143.35914656255616, -152.72932010044195, -153.110871742105]"
old_feedback_data,ARX_na3_nb1_nk3_alpha0.01,3,1,3,0.01,20,80.4559540773592,-136.92679427222788,-155.06665510959326,-152.18335294797956,5.766604323227413,"[-159.52944786589228, -143.35810117548883, -152.73482264128222, -153.1110401092549]"
old_feedback_data,ARX_na3_nb2_nk3_alpha0,3,2,3,0.0,36,80.46827973317559,-140.13457305257097,-159.02964119099937,-155.6148278197678,6.829626742463115,"[-164.91186024872073, -145.6741107998143, -155.18988568073308, -156.68345454980317]"
old_feedback_data,ARX_na3_nb2_nk3_alpha0.001,3,2,3,0.001,36,80.46828259100751,-140.13464364659166,-159.02972428789386,-155.6149032128858,6.829642150016119,"[-164.91189180015894, -145.67413901217841, -155.1897855367153, -156.68379650249054]"
old_feedback_data,ARX_na3_nb2_nk3_alpha0.01,3,2,3,0.01,36,80.46830766266359,-140.1353150325259,-159.0305100919993,-155.6156207670668,6.829778649865024,"[-164.91217620375903, -145.67441052431622, -155.18891157651046, -156.68698476368147]"
old_feedback_data,ARX_na3_nb2_nk3_alpha0.1,3,2,3,0.1,36,80.4685068198986,-140.1428875319312,-159.03991842559233,-155.62380030273073,6.832236245723226,"[-164.91505631601098, -145.67391047748993, -155.18723099600663, -156.71900342141532]"
old_feedback_data,ARX_na12_nb5_nk3_alpha0,12,5,3,0.0,93,81.21907052686856,-141.42624354806213,-160.145994006598,-156.8058790264231,6.680229960349771,"[-167.28035415928812, -148.9021631226732, -156.7481258594019, -154.29287296432918]"
old_feedback_data,ARX_na12_nb5_nk3_alpha0.001,12,5,3,0.001,93,81.21907495837162,-141.4269934498277,-160.146792433603,-156.80670301058075,6.680178846044525,"[-167.28055730502928, -148.90227767323333, -156.75011950687175, -154.29385755718866]"
old_feedback_data,ARX_na12_nb5_nk3_alpha0.01,12,5,3,0.01,93,81.21911418167717,-141.43569227763436,-160.1537182181802,-156.8159087626648,6.6756189110307655,"[-167.2824457986359, -148.91984728268034, -156.76673220245857, -154.29460976688438]"
old_feedback_data,ARX_na12_nb5_nk3_alpha0.1,12,5,3,0.1,93,81.21945464693911,-141.48865150021655,-160.20308988230647,-156.87340211012486,6.659375544363216,"[-167.2962584214298, -148.96335884330165, -156.84729995999453, -154.3866912157735]"
old_feedback_data,ARX_na8_nb5_nk3_alpha0,8,5,3,0.0,89,81.13805389669643,-141.74485557635643,-160.38872125003095,-157.20349329398903,6.370455912083833,"[-166.82227223009804, -148.96582579259837, -157.21899197554617, -155.80688317771347]"
old_feedback_data,ARX_na8_nb5_nk3_alpha0.001,8,5,3,0.001,89,81.13805861898523,-141.74527293843622,-160.38917706998018,-157.20395013040263,6.370453879155074,"[-166.82238761243227, -148.96598864563833, -157.22065077694452, -155.80677348659546]"
old_feedback_data,ARX_na8_nb5_nk3_alpha0.01,8,5,3,0.01,89,81.13810034304197,-141.7535161619506,-160.3976841667644,-157.21300129336103,6.36936574680673,"[-166.82341350312618, -148.967451393919, -157.23581460557145, -155.82532567082748]"
old_feedback_data,ARX_na8_nb5_nk3_alpha0.1,8,5,3,0.1,89,81.13845740198605,-141.7710090770391,-160.41839665913062,-157.23235355540842,6.3720862074443705,"[-166.83346272009646, -148.9676609159225, -157.28334080119328, -155.84494978442146]"
old_feedback_data,ARX_na3_nb3_nk3_alpha0.1,3,3,3,0.1,52,80.50294624303119,-142.56987320205724,-160.6581436122229,-158.13849943028143,5.0392883638829105,"[-164.57488711543937, -150.4570310077048, -159.19147694621603, -158.3306026517655]"
old_feedback_data,ARX_na3_nb3_nk3_alpha0.01,3,3,3,0.01,52,80.50271693883316,-142.60702792645495,-160.69704214086323,-158.17870793772317,5.036668406280104,"[-164.57535728458822, -150.469501977719, -159.19674079327604, -158.47323169530944]"
old_feedback_data,ARX_na3_nb3_nk3_alpha0.001,3,3,3,0.001,52,80.50269028810747,-142.6099556633551,-160.69999286125014,-158.18186079975072,5.036264122998836,"[-164.5754452882701, -150.47109367395785, -159.1971648434269, -158.48373939334803]"
old_feedback_data,ARX_na3_nb3_nk3_alpha0,3,3,3,0.0,52,80.50268727481243,-142.61012590656685,-160.7003062346465,-158.1820556878117,5.03650109366961,"[-164.57545582777033, -150.4705398611378, -159.1972152650133, -158.48501179732537]"
old_feedback_data,ARX_na8_nb3_nk3_alpha0.1,8,3,3,0.1,57,81.12977527297848,-153.32713928445907,-171.92716933475086,-169.52500538104184,4.804327907418042,"[-172.42249123242743, -162.37646612680598, -175.0996987443369, -168.20136542059694]"
old_feedback_data,ARX_na8_nb3_nk3_alpha0.01,8,3,3,0.01,57,81.12946018611173,-153.33046929329504,-171.92991594600505,-169.5283262447348,4.803179402540466,"[-172.4044948638941, -162.38311759312217, -175.11562959413592, -168.210062927787]"
old_feedback_data,ARX_na8_nb3_nk3_alpha0.001,8,3,3,0.001,57,81.129423028372,-153.33139843497213,-171.9307855286196,-169.52931202901104,4.802946999217118,"[-172.402741530956, -162.38379879438898, -175.11737455800835, -168.21333323269084]"
