candidate_id,order,na,nb,nk,residual_model,shrink,train_seconds,arx_val_FIT_sim,arx_test_FIT_sim,val_FIT_sim,val_RMSE_sim,test_FIT_sim,test_RMSE_sim,test_Bias_sim
28,"(3,1,2)",3,1,2,random_forest_leaf5,0.8,19.92732548713684,68.17677007356254,65.87835493837217,71.1874246311374,0.8650063268542961,69.32805455596434,0.8933926504852351,0.0022626488863152876
8,"(5,1,2)",5,1,2,random_forest_leaf5,0.8,22.668358325958252,68.84107198659018,66.41757488973361,71.18409553062217,0.8651406787303315,69.17036605299229,0.8980275533500751,-0.019944059027615344
32,"(2,1,2)",2,1,2,random_forest_leaf5,0.8,19.002824306488037,68.15954878440277,65.9516786753371,71.18274552101447,0.8651262485766388,69.37580804123469,0.8919826029584602,0.003442904777902777
15,"(5,3,2)",5,3,2,extra_trees_leaf5,1.0,5.011077642440796,68.78755294643855,66.49222223827536,71.16587322606465,0.8656877674725808,69.36403978147379,0.8923860869338547,-0.009586723921901638
15,"(5,3,2)",5,3,2,extra_trees_leaf5,0.8,5.011077642440796,68.78755294643855,66.49222223827536,71.1583151948875,0.8659146824468931,69.32766937538233,0.8934455100477584,-0.004765184205767857
28,"(3,1,2)",3,1,2,random_forest_leaf5,1.0,19.92732548713684,68.17677007356254,65.87835493837217,71.15704102860208,0.8659184982964261,69.30982160652084,0.8939237280805318,-0.0045633749340270235
20,"(1,1,2)",1,1,2,random_forest_leaf5,0.8,22.62343192100525,68.25214916263313,66.26345701580551,71.15440964042182,0.8659769234421126,69.51761820255524,0.8878521365288156,0.0014185095144117945
32,"(2,1,2)",2,1,2,random_forest_leaf5,1.0,19.002824306488037,68.15954878440277,65.9516786753371,71.14952650140856,0.8661235207433543,69.32991089202176,0.8933194368797748,-0.0035779939188563493
31,"(2,1,2)",2,1,2,extra_trees_leaf5,1.0,4.831399202346802,68.15954878440277,65.9516786753371,71.14579579857848,0.866235520619897,69.4591094292701,0.8895563058326481,-0.005936615453915969
31,"(2,1,2)",2,1,2,extra_trees_leaf5,0.8,4.831399202346802,68.15954878440277,65.9516786753371,71.11841006447523,0.8670576710237995,69.41428591922258,0.8908618681547411,0.0014270375561052273
27,"(3,1,2)",3,1,2,extra_trees_leaf5,1.0,4.669594764709473,68.17677007356254,65.87835493837217,71.11773544867069,0.8670985238542274,69.38641187725332,0.891692856057891,0.0003460049317393838
30,"(2,1,2)",2,1,2,hgb_31,0.8,1.1354668140411377,68.15954878440277,65.9516786753371,71.11237802960113,0.8672387594652996,69.33947201315071,0.8930409526760676,-0.016259863604149927
23,"(1,3,2)",1,3,2,extra_trees_leaf5,1.0,4.959019184112549,68.2398097308059,66.16944624211062,71.10331544655631,0.8675513556908762,69.54665389859369,0.8870458582804539,-0.006978342804899101
26,"(3,1,2)",3,1,2,hgb_31,0.8,1.1916775703430176,68.17677007356254,65.87835493837217,71.1019329405237,0.8675729441152528,69.30637978845024,0.8940239791381047,0.007186782258255786
27,"(3,1,2)",3,1,2,extra_trees_leaf5,0.8,4.669594764709473,68.17677007356254,65.87835493837217,71.1010244344951,0.867600219131549,69.35113025242919,0.892720516477168,0.006125482092778917
20,"(1,1,2)",1,1,2,random_forest_leaf5,1.0,22.62343192100525,68.25214916263313,66.26345701580551,71.09518344706233,0.8677549600873431,69.44570177151725,0.8899468270740925,-0.006562987666254276
16,"(5,3,2)",5,3,2,random_forest_leaf5,0.6,21.38189172744751,68.78755294643855,66.49222223827536,71.08594592848756,0.8680874268880404,69.11652290506858,0.899595934942854,-0.0017705365065207148
8,"(5,1,2)",5,1,2,random_forest_leaf5,1.0,22.668358325958252,68.84107198659018,66.41757488973361,71.07920653092373,0.8682897640032541,69.09919110932314,0.9001007878436441,-0.027626855666130205
23,"(1,3,2)",1,3,2,extra_trees_leaf5,0.8,4.959019184112549,68.2398097308059,66.16944624211062,71.07367047312866,0.8684413725659614,69.50281170937853,0.888322894709612,0.00034532274434731725
4,"(1,5,2)",1,5,2,random_forest_leaf5,0.6,19.904154062271118,68.95594283365008,66.83374279146224,71.04936521041475,0.8691967057034911,69.1793846739111,0.8977857528667925,0.005793637860902429
11,"(2,5,2)",2,5,2,extra_trees_leaf5,0.8,4.320470571517944,68.79523200462317,66.40197582319377,71.04647270372826,0.8692835486104392,69.1687165574457,0.8980965086019139,-0.0030160145457125372
19,"(1,1,2)",1,1,2,extra_trees_leaf5,0.8,4.849416255950928,68.25214916263313,66.26345701580551,71.04514770472548,0.8692570891015488,69.56243772486594,0.88654669035646,-0.00360451328541427
7,"(5,1,2)",5,1,2,extra_trees_leaf5,0.8,4.235193490982056,68.84107198659018,66.41757488973361,71.03465252562148,0.8696274101086642,69.13149382564886,0.8991598512967357,-0.018000015556987468
19,"(1,1,2)",1,1,2,extra_trees_leaf5,1.0,4.849416255950928,68.25214916263313,66.26345701580551,71.03286342133823,0.8696258770445847,69.57329286271651,0.8862305156757222,-0.012627153840497153
12,"(2,5,2)",2,5,2,random_forest_leaf5,0.6,19.580581665039062,68.79523200462317,66.40197582319377,71.01932932445693,0.8700984853472596,68.95799531358924,0.9042346900937214,0.0074093865751559225
11,"(2,5,2)",2,5,2,extra_trees_leaf5,1.0,4.320470571517944,68.79523200462317,66.40197582319377,71.01577972391593,0.8702050564507682,69.15764444248639,0.8984190325671046,-0.009854008261303185
3,"(1,5,2)",1,5,2,extra_trees_leaf5,0.8,4.634199857711792,68.95594283365008,66.83374279146224,71.01005499520087,0.8703769323138135,69.34668187535915,0.8929124872825263,0.0014241514465086129
2,"(1,5,2)",1,5,2,hgb_31,1.0,2.703892946243286,68.95594283365008,66.83374279146224,71.00875908622535,0.8704158399170702,69.17290351799785,0.8979745449911374,-0.06694572481934023
